ID,:LABEL,accession,name,synonyms,description,taxid
Q9NYB9-1,Protein,ABI2_HUMAN,ABI2,"ABI2_HUMAN,ABI2,2ED0,3P8C,4N78,9606.ENSP00000295851,ENSG00000138443",,9606
O60706,Protein,ABCC9_HUMAN,ABCC9,"ABCC9_HUMAN,ABCC9,9606.ENSP00000261200,CHEMBL1971,ENSG00000069431",,9606
Q9H2F3-1,Protein,3BHS7_HUMAN,HSD3B7,"3BHS7_HUMAN,HSD3B7,9606.ENSP00000297679,ENSG00000099377",,9606
Q9Y305,Protein,ACOT9_HUMAN,ACOT9,"ACOT9_HUMAN,ACOT9,9606.ENSP00000368605,CHEMBL4295987,ENSG00000123130",,9606
P46098-2,Protein,5HT3A_HUMAN,HTR3A,"5HT3A_HUMAN,HTR3A,9606.ENSP00000347754,CHEMBL1899,ENSG00000166736",,9606
Q9H172-1,Protein,ABCG4_HUMAN,ABCG4,"ABCG4_HUMAN,ABCG4,9606.ENSP00000481728,ENSG00000172350",,9606
P31947,Protein,1433S_HUMAN,SFN,"1433S_HUMAN,SFN,1YWT,1YZ5,3IQJ,3IQU,3IQV,3LW1,3MHR,3O8I,3P1N,3P1O,3P1P,3P1Q,3P1R,3P1S,3SMK,3SML,3SMM,3SMN,3SMO,3SP5,3SPR,3T0L,3T0M,3U9X,3UX0,4DAT,4DAU,4DHM,4DHN,4DHO,4DHP,4DHQ,4DHR,4DHS,4DHT,4DHU,4FL5,4FR3,4IEA,4JC3,4JDD,4QLI,4Y32,4Y3B,4Y5I,5BTV,5HF3,5LTW,5LU1,5LU2,5MHC,5MOC,5MXO,5MY9,5MYC,5N5R,5N5T,5N5W,5N75,5OEG,5OEH,5OK9,5OKF,5OM0,5OMA,6FAU,6FAV,6FAW,6FBB,6FBW,6FBY,6FCP,6FI4,6FI5,6G6X,6G8I,6G8J,6G8K,6G8L,6G8P,6G8Q,6GHP,6HHP,6HKB,6HKF,6HMT,6HMU,6HN2,6NV2,6QDR,6QDS,6QDT,6QDU,6QHL,6QHM,6QIU,6QZR,6QZS,6R5L,6RHC,6RJL,6RJQ,6RJZ,6RK8,6RKI,6RKK,6RKM,6RL3,6RL4,6RL6,6RM5,6RM7,6RP6,6RWH,6RWI,6RWS,6RWU,6RX2,6S39,6S3C,6S40,6S9Q,6SIN,6SIO,6SIP,6SIQ,6SLV,6SLW,6SLX,6TCH,6TJM,6TL3,6TLF,6TLG,6TM7,6TWZ,6W0L,6Y1J,9606.ENSP00000340989,CHEMBL1909482,ENSG00000175793",,9606
Q13639-4,Protein,5HT4R_HUMAN,HTR4,"5HT4R_HUMAN,HTR4,5EM9,9606.ENSP00000353915,CHEMBL1875,ENSG00000164270",,9606
P78314-4,Protein,3BP2_HUMAN,SH3BP2,"3BP2_HUMAN,SH3BP2,2CR4,3TWR,9606.ENSP00000422168,ENSG00000087266",,9606
P01009-1,Protein,A1AT_HUMAN,SERPINA1,"A1AT_HUMAN,SERPINA1,1ATU,1D5S,1EZX,1HP7,1IZ2,1KCT,1OO8,1OPH,1PSI,1QLP,1QMB,2D26,2QUG,3CWL,3CWM,3DRM,3DRU,3NDD,3NDF,3NE4,3T1P,4PYW,5IO1,5NBU,5NBV,6HX4,6I4V,6I7U,6IAY,6ROD,7API,8API,9API,9606.ENSP00000416066,ENSG00000197249",,9606
Q9NUJ1-1,Protein,ABHDA_HUMAN,ABHD10,"ABHDA_HUMAN,ABHD10,9606.ENSP00000273359,ENSG00000144827",,9606
O43184,Protein,ADA12_HUMAN,ADAM12,"ADA12_HUMAN,ADAM12,9606.ENSP00000357668,CHEMBL5030,ENSG00000148848",,9606
Q6UWZ7-2,Protein,ABRX1_HUMAN,ABRAXAS1,"ABRX1_HUMAN,ABRAXAS1,4JLU,4U4A,4Y18,4Y2G,9606.ENSP00000369857,ENSG00000163322",,9606
P34969-2,Protein,5HT7R_HUMAN,HTR7,"5HT7R_HUMAN,HTR7,9606.ENSP00000337949,CHEMBL3155,ENSG00000148680",,9606
Q9H222,Protein,ABCG5_HUMAN,ABCG5,"ABCG5_HUMAN,ABCG5,5DO7,9606.ENSP00000260645,ENSG00000138075",,9606
P11230-2,Protein,ACHB_HUMAN,CHRNB1,"ACHB_HUMAN,CHRNB1,9606.ENSP00000304290,CHEMBL1907588,CHEMBL3885508,CHEMBL4106145,ENSG00000170175,ENSG00000283946",,9606
P78536-1,Protein,ADA17_HUMAN,ADAM17,"ADA17_HUMAN,ADAM17,1BKC,1ZXC,2A8H,2DDF,2FV5,2FV9,2I47,2M2F,2OI0,3B92,3CKI,3E8R,3EDZ,3EWJ,3G42,3KMC,3KME,3L0T,3L0V,3LE9,3LEA,3LGP,3O64,9606.ENSP00000309968,CHEMBL3706,ENSG00000151694",,9606
P08195-4,Protein,4F2_HUMAN,SLC3A2,"4F2_HUMAN,SLC3A2,2DH2,2DH3,6IRS,6IRT,6JMQ,6JMR,6S8V,9606.ENSP00000367123,ENSG00000168003",,9606
O00763-1,Protein,ACACB_HUMAN,ACACB,"ACACB_HUMAN,ACACB,2DN8,2HJW,2KCC,3FF6,3GID,3GLK,3JRW,3JRX,3TDC,4HQ6,5KKN,9606.ENSP00000341044,CHEMBL4829,ENSG00000076555",,9606
Q9UKU0,Protein,ACSL6_HUMAN,ACSL6,"ACSL6_HUMAN,ACSL6,9606.ENSP00000368566,ENSG00000164398",,9606
Q5T8D3-2,Protein,ACBD5_HUMAN,ACBD5,"ACBD5_HUMAN,ACBD5,3FLV,9606.ENSP00000379568,ENSG00000107897",,9606
Q14738-2,Protein,2A5D_HUMAN,PPP2R5D,"2A5D_HUMAN,PPP2R5D,9606.ENSP00000417963,ENSG00000112640",,9606
Q8NE71,Protein,ABCF1_HUMAN,ABCF1,"ABCF1_HUMAN,ABCF1,5ZXD,9606.ENSP00000313603,ENSG00000204574,ENSG00000206490,ENSG00000236342,ENSG00000232169,ENSG00000225989,ENSG00000231129,ENSG00000236149",,9606
Q9H013,Protein,ADA19_HUMAN,ADAM19,"ADA19_HUMAN,ADAM19,9606.ENSP00000257527,ENSG00000135074",,9606
P33121-3,Protein,ACSL1_HUMAN,ACSL1,"ACSL1_HUMAN,ACSL1,9606.ENSP00000422607,CHEMBL4295746,ENSG00000151726",,9606
Q70Z44-4,Protein,5HT3D_HUMAN,HTR3D,"5HT3D_HUMAN,HTR3D,9606.ENSP00000371929,CHEMBL2094132,ENSG00000186090",,9606
Q13444-2,Protein,ADA15_HUMAN,ADAM15,"ADA15_HUMAN,ADAM15,9606.ENSP00000349436,CHEMBL2331050,ENSG00000143537",,9606
P12821-4,Protein,ACE_HUMAN,ACE,"ACE_HUMAN,ACE,1O86,1O8A,1UZE,1UZF,2C6F,2C6N,2IUL,2IUX,2OC2,2XY9,2XYD,2YDM,3BKK,3BKL,3L3N,3NXQ,4APH,4APJ,4BXK,4BZR,4BZS,4C2N,4C2O,4C2P,4C2Q,4C2R,4CA5,4CA6,4UFA,4UFB,5AM8,5AM9,5AMA,5AMB,5AMC,6EN5,6EN6,6F9R,6F9T,6F9U,6F9V,6H5W,6H5X,6QS1,6TT1,6TT3,6TT4,9606.ENSP00000290866,CHEMBL1808,ENSG00000159640",,9606
Q13639-7,Protein,5HT4R_HUMAN,HTR4,"5HT4R_HUMAN,HTR4,5EM9,9606.ENSP00000353915,CHEMBL1875,ENSG00000164270",,9606
P30154,Protein,2AAB_HUMAN,PPP2R1B,"2AAB_HUMAN,PPP2R1B,9606.ENSP00000311344,ENSG00000137713",,9606
Q9NRG9-1,Protein,AAAS_HUMAN,AAAS,"AAAS_HUMAN,AAAS,9606.ENSP00000209873,ENSG00000094914",,9606
O43506,Protein,ADA20_HUMAN,ADAM20,"ADA20_HUMAN,ADAM20,9606.ENSP00000256389,ENSG00000134007",,9606
Q13085-1,Protein,ACACA_HUMAN,ACACA,"ACACA_HUMAN,ACACA,2YL2,3COJ,4ASI,6G2D,6G2H,6G2I,9606.ENSP00000483300,CHEMBL3351,ENSG00000275176,ENSG00000278540",,9606
Q9Y2T4-1,Protein,2ABG_HUMAN,PPP2R2C,"2ABG_HUMAN,PPP2R2C,9606.ENSP00000335083,ENSG00000074211",,9606
P46952-1,Protein,3HAO_HUMAN,HAAO,"3HAO_HUMAN,HAAO,2QNK,5TK5,5TKQ,9606.ENSP00000294973,CHEMBL3108657,ENSG00000162882",,9606
P30153,Protein,2AAA_HUMAN,PPP2R1A,"2AAA_HUMAN,PPP2R1A,1B3U,2IE3,2IE4,2NPP,2NYL,2NYM,2PKG,3C5W,3DW8,3K7V,3K7W,4I5L,4I5N,4LAC,5W0W,6IUR,6NTS,9606.ENSP00000324804,ENSG00000105568",,9606
Q13639-1,Protein,5HT4R_HUMAN,HTR4,"5HT4R_HUMAN,HTR4,5EM9,9606.ENSP00000353915,CHEMBL1875,ENSG00000164270",,9606
P00519-2,Protein,ABL1_HUMAN,ABL1,"ABL1_HUMAN,ABL1,1AB2,1ABL,1AWO,1BBZ,1JU5,1OPL,1ZZP,2ABL,2E2B,2F4J,2FO0,2G1T,2G2F,2G2H,2G2I,2GQG,2HIW,2HYY,2HZ0,2HZ4,2HZI,2O88,2V7A,3CS9,3EG0,3EG1,3EG2,3EG3,3EGU,3K2M,3PYY,3QRI,3QRJ,3QRK,3T04,3UE4,3UYO,4J9B,4J9C,4J9D,4J9E,4J9F,4J9G,4J9H,4J9I,4JJB,4JJC,4JJD,4TWP,4WA9,4XEY,4YC8,4ZOG,5DC0,5DC4,5DC9,5HU9,5MO4,5NP2,5OAZ,6AMV,6AMW,6BL8,6NPE,6NPU,6NPV,9606.ENSP00000361423,CHEMBL1862,ENSG00000097007",,9606
Q96P26-1,Protein,5NT1B_HUMAN,NT5C1B,"5NT1B_HUMAN,NT5C1B,9606.ENSP00000352904,ENSG00000185013",,9606
P41238,Protein,ABEC1_HUMAN,APOBEC1,"ABEC1_HUMAN,APOBEC1,9606.ENSP00000229304,ENSG00000111701",,9606
O95870-1,Protein,ABHGA_HUMAN,ABHD16A,"ABHGA_HUMAN,ABHD16A,9606.ENSP00000379282,CHEMBL6168,ENSG00000204427,ENSG00000206403,ENSG00000230475,ENSG00000236063,ENSG00000235676,ENSG00000231488,ENSG00000224552",,9606
P42684,Protein,ABL2_HUMAN,ABL2,"ABL2_HUMAN,ABL2,2ECD,2KK1,2XYN,3GVU,3HMI,3ULR,4EIH,5NP3,5NP5,9606.ENSP00000427562,CHEMBL4014,ENSG00000143322",,9606
P02708,Protein,ACHA_HUMAN,CHRNA1,"ACHA_HUMAN,CHRNA1,1Y5P,1Y5T,1Y6C,4ZJS,5HBT,9606.ENSP00000261007,CHEMBL4808,ENSG00000138435",,9606
P12814,Protein,ACTN1_HUMAN,ACTN1,"ACTN1_HUMAN,ACTN1,2EYI,2EYN,2N8Y,2N8Z,9606.ENSP00000377941,ENSG00000072110",,9606
Q96AP0-2,Protein,ACD_HUMAN,ACD,"ACD_HUMAN,ACD,2I46,5H65,5I2X,5I2Y,5UN7,5XYF,9606.ENSP00000483117,ENSG00000102977",,9606
Q9NUN7-1,Protein,ACER3_HUMAN,ACER3,"ACER3_HUMAN,ACER3,6G7O,9606.ENSP00000434480,ENSG00000078124",,9606
Q8IZP0-8,Protein,ABI1_HUMAN,ABI1,"ABI1_HUMAN,ABI1,9606.ENSP00000365312,ENSG00000136754",,9606
P78536-2,Protein,ADA17_HUMAN,ADAM17,"ADA17_HUMAN,ADAM17,1BKC,1ZXC,2A8H,2DDF,2FV5,2FV9,2I47,2M2F,2OI0,3B92,3CKI,3E8R,3EDZ,3EWJ,3G42,3KMC,3KME,3L0T,3L0V,3LE9,3LEA,3LGP,3O64,9606.ENSP00000309968,CHEMBL3706,ENSG00000151694",,9606
P07108-5,Protein,ACBP_HUMAN,DBI,"ACBP_HUMAN,DBI,2CB8,2FJ9,9606.ENSP00000439012,ENSG00000155368",,9606
Q9H6R3,Protein,ACSS3_HUMAN,ACSS3,"ACSS3_HUMAN,ACSS3,9606.ENSP00000449535,ENSG00000111058",,9606
Q9HC16-1,Protein,ABC3G_HUMAN,APOBEC3G,"ABC3G_HUMAN,APOBEC3G,2JYW,2KBO,2KEM,3E1U,3IQS,3IR2,3V4J,3V4K,4ROV,4ROW,5ZVA,5ZVB,6BUX,6BWY,6K3J,6K3K,9606.ENSP00000385057,CHEMBL1741217,ENSG00000239713",,9606
P05067-4,Protein,A4_HUMAN,APP,"A4_HUMAN,APP,1AAP,1AMB,1AMC,1AML,1BA4,1BA6,1BJB,1BJC,1BRC,1CA0,1HZ3,1IYT,1MWP,1OWT,1QCM,1QWP,1QXC,1QYT,1TAW,1TKN,1UO7,1UO8,1UOA,1UOI,1X11,1Z0Q,1ZE7,1ZE9,1ZJD,2BEG,2BOM,2BP4,2FJZ,2FK1,2FK2,2FK3,2FKL,2FMA,2G47,2IPU,2LFM,2LLM,2LMN,2LMO,2LMP,2LMQ,2LNQ,2LOH,2LP1,2LZ3,2LZ4,2M4J,2M9R,2M9S,2MGT,2MJ1,2MPZ,2MVX,2MXU,2NAO,2OTK,2R0W,2WK3,2Y29,2Y2A,2Y3J,2Y3K,2Y3L,3AYU,3BAE,3BKJ,3DXC,3DXD,3DXE,3GCI,3IFL,3IFN,3IFO,3IFP,3JQ5,3JQL,3JTI,3KTM,3L33,3L81,3MOQ,3MXC,3MXY,3NYJ,3NYL,3OVJ,3OW9,3PZZ,3Q2X,3SV1,3U0T,3UMH,3UMI,3UMK,4HIX,4JFN,4M1C,4MDR,4MVI,4MVK,4MVL,4NGE,4OJF,4ONF,4ONG,4PQD,4PWQ,4XXD,5AEF,5AM8,5AMB,5BUO,5C67,5CSZ,5HOW,5HOX,5HOY,5KK3,5LFY,5LV0,5MY4,5MYO,5MYX,5ONP,5ONQ,5OQV,5TXD,5VOS,5VZY,5W3P,6CO3,6GFI,6ITU,6IYC,6NB9,6O4J,6OC9,6OIZ,6RHY,6SHS,6TI5,6TI6,6TI7,6WXM,9606.ENSP00000284981,CHEMBL2487,ENSG00000142192",,9606
P36544-1,Protein,ACHA7_HUMAN,CHRNA7,"ACHA7_HUMAN,CHRNA7,2MAW,5AFH,5AFJ,5AFK,5AFL,5AFM,5AFN,9606.ENSP00000407546,CHEMBL2492,ENSG00000175344",,9606
Q8NAA4-1,Protein,A16L2_HUMAN,ATG16L2,"A16L2_HUMAN,ATG16L2,9606.ENSP00000326340,ENSG00000168010",,9606
P49902-2,Protein,5NTC_HUMAN,NT5C2,"5NTC_HUMAN,NT5C2,2J2C,2JC9,2JCM,2XCV,2XCW,2XCX,2XJB,2XJC,2XJD,2XJE,2XJF,4H4B,5CQZ,5CR7,5K7Y,5L4Z,5L50,5OPK,5OPL,5OPM,5OPN,5OPO,5OPP,6DD3,6DDB,6DDC,6DDH,6DDK,6DDL,6DDO,6DDQ,6DDX,6DDY,6DDZ,6DE0,6DE1,6DE2,6DE3,6FIR,6FIS,6FIU,6FIW,6FXH,9606.ENSP00000339479,CHEMBL3708197,ENSG00000076685",,9606
Q9Y3L3-2,Protein,3BP1_HUMAN,SH3BP1,"3BP1_HUMAN,SH3BP1,4J9D,4J9F,9606.ENSP00000350018,ENSG00000100092",,9606
O95264-2,Protein,5HT3B_HUMAN,HTR3B,"5HT3B_HUMAN,HTR3B,9606.ENSP00000260191,CHEMBL2111332,ENSG00000149305",,9606
Q5T5F5,Protein,A4AS1_HUMAN,ADAMTSL4-AS1,"A4AS1_HUMAN,ADAMTSL4-AS1",,9606
P42684-5,Protein,ABL2_HUMAN,ABL2,"ABL2_HUMAN,ABL2,2ECD,2KK1,2XYN,3GVU,3HMI,3ULR,4EIH,5NP3,5NP5,9606.ENSP00000427562,CHEMBL4014,ENSG00000143322",,9606
P11230-1,Protein,ACHB_HUMAN,CHRNB1,"ACHB_HUMAN,CHRNB1,9606.ENSP00000304290,CHEMBL1907588,CHEMBL3885508,CHEMBL4106145,ENSG00000170175,ENSG00000283946",,9606
Q9NP78-6,Protein,ABCB9_HUMAN,ABCB9,"ABCB9_HUMAN,ABCB9,9606.ENSP00000440288,CHEMBL1293189,ENSG00000150967",,9606
Q9NUZ1,Protein,ACOXL_HUMAN,ACOXL,"ACOXL_HUMAN,ACOXL,9606.ENSP00000407761,ENSG00000153093",,9606
P33121-1,Protein,ACSL1_HUMAN,ACSL1,"ACSL1_HUMAN,ACSL1,9606.ENSP00000422607,CHEMBL4295746,ENSG00000151726",,9606
P34969-3,Protein,5HT7R_HUMAN,HTR7,"5HT7R_HUMAN,HTR7,9606.ENSP00000337949,CHEMBL3155,ENSG00000148680",,9606
Q5QJU3-2,Protein,ACER2_HUMAN,ACER2,"ACER2_HUMAN,ACER2,9606.ENSP00000342609,CHEMBL2331067,ENSG00000177076",,9606
Q96QU6-1,Protein,1A1L1_HUMAN,ACCS,"1A1L1_HUMAN,ACCS,9606.ENSP00000263776,ENSG00000110455",,9606
O43184-2,Protein,ADA12_HUMAN,ADAM12,"ADA12_HUMAN,ADAM12,9606.ENSP00000357668,CHEMBL5030,ENSG00000148848",,9606
O14672-2,Protein,ADA10_HUMAN,ADAM10,"ADA10_HUMAN,ADAM10,1M1I,6BDZ,6BE6,9606.ENSP00000260408,CHEMBL5028,ENSG00000137845",,9606
Q9NYB9,Protein,ABI2_HUMAN,ABI2,"ABI2_HUMAN,ABI2,2ED0,3P8C,4N78,9606.ENSP00000295851,ENSG00000138443",,9606
O94929-2,Protein,ABLM3_HUMAN,ABLIM3,"ABLM3_HUMAN,ABLIM3,1UJS,2DJ7,9606.ENSP00000425394,ENSG00000173210",,9606
Q13542,Protein,4EBP2_HUMAN,EIF4EBP2,"4EBP2_HUMAN,EIF4EBP2,2MX4,3AM7,9606.ENSP00000362314,ENSG00000148730",,9606
Q96GS6-1,Protein,AB17A_HUMAN,ABHD17A,"AB17A_HUMAN,ABHD17A,ENSG00000129968",,9606
Q8NER5-4,Protein,ACV1C_HUMAN,ACVR1C,"ACV1C_HUMAN,ACVR1C,9606.ENSP00000243349,CHEMBL5642,ENSG00000123612",,9606
Q8WYK0-2,Protein,ACO12_HUMAN,ACOT12,"ACO12_HUMAN,ACOT12,3B7K,4MOB,4MOC,9606.ENSP00000303246,ENSG00000172497",,9606
Q99798,Protein,ACON_HUMAN,ACO2,"ACON_HUMAN,ACO2,9606.ENSP00000216254,ENSG00000100412",,9606
Q96IX9,Protein,A26L1_HUMAN,ANKRD36BP1,"A26L1_HUMAN,ANKRD36BP1",,9606
P29372-1,Protein,3MG_HUMAN,MPG,"3MG_HUMAN,MPG,1BNK,1EWN,1F4R,1F6O,3QI5,3UBY,9606.ENSP00000219431,CHEMBL3396943,ENSG00000103152",,9606
O75027,Protein,ABCB7_HUMAN,ABCB7,"ABCB7_HUMAN,ABCB7,9606.ENSP00000253577,ENSG00000131269",,9606
P29274,Protein,AA2AR_HUMAN,ADORA2A,"AA2AR_HUMAN,ADORA2A,1MMH,1UPE,2YDO,2YDV,3EML,3PWH,3QAK,3REY,3RFM,3UZA,3UZC,3VG9,3VGA,4EIY,4UG2,4UHR,5G53,5IU4,5IU7,5IU8,5IUA,5IUB,5JTB,5K2A,5K2B,5K2C,5K2D,5MZJ,5MZP,5N2R,5NLX,5NM2,5NM4,5OLG,5OLH,5OLO,5OLV,5OLZ,5OM1,5OM4,5UIG,5UVI,5VRA,5WF5,5WF6,6AQF,6GDG,6GT3,6JZH,6MH8,6PS7,6S0Q,9606.ENSP00000480012,CHEMBL251,ENSG00000128271",,9606
P32297-3,Protein,ACHA3_HUMAN,CHRNA3,"ACHA3_HUMAN,CHRNA3,4ZK4,5SYO,5TVC,6PV7,6PV8,9606.ENSP00000315602,CHEMBL3068,ENSG00000080644",,9606
P43681,Protein,ACHA4_HUMAN,CHRNA4,"ACHA4_HUMAN,CHRNA4,2GVT,2LLY,5KXI,6CNJ,6CNK,6UR8,6USF,9606.ENSP00000359285,CHEMBL1882,ENSG00000101204",,9606
Q676U5-2,Protein,A16L1_HUMAN,ATG16L1,"A16L1_HUMAN,ATG16L1,4GDK,4GDL,4NAW,4TQ0,5D7G,5NPV,5NPW,5NUV,5ZYX,9606.ENSP00000375872,ENSG00000085978,ENSG00000281089",,9606
Q9NUZ1-3,Protein,ACOXL_HUMAN,ACOXL,"ACOXL_HUMAN,ACOXL,9606.ENSP00000407761,ENSG00000153093",,9606
Q08043,Protein,ACTN3_HUMAN,ACTN3,"ACTN3_HUMAN,ACTN3,1TJT,1WKU,3LUE,9606.ENSP00000422007,ENSG00000248746",,9606
P36896-3,Protein,ACV1B_HUMAN,ACVR1B,"ACV1B_HUMAN,ACVR1B,9606.ENSP00000442656,CHEMBL5310,ENSG00000135503",,9606
Q13444-1,Protein,ADA15_HUMAN,ADAM15,"ADA15_HUMAN,ADAM15,9606.ENSP00000349436,CHEMBL2331050,ENSG00000143537",,9606
P29275,Protein,AA2BR_HUMAN,ADORA2B,"AA2BR_HUMAN,ADORA2B,9606.ENSP00000304501,CHEMBL255,ENSG00000170425",,9606
Q969K4-1,Protein,ABTB1_HUMAN,ABTB1,"ABTB1_HUMAN,ABTB1,9606.ENSP00000232744,ENSG00000114626",,9606
Q16570-1,Protein,ACKR1_HUMAN,ACKR1,"ACKR1_HUMAN,ACKR1,4NUU,4NUV,9606.ENSP00000357103,CHEMBL2321626,ENSG00000213088",,9606
Q15172-2,Protein,2A5A_HUMAN,PPP2R5A,"2A5A_HUMAN,PPP2R5A,6NTS,9606.ENSP00000261461,CHEMBL4763,ENSG00000066027",,9606
Q9NPJ3,Protein,ACO13_HUMAN,ACOT13,"ACO13_HUMAN,ACOT13,2F0X,2H4U,3F5O,9606.ENSP00000230048,CHEMBL4295957,ENSG00000112304",,9606
P45844-7,Protein,ABCG1_HUMAN,ABCG1,"ABCG1_HUMAN,ABCG1,9606.ENSP00000354995,ENSG00000160179",,9606
P78314,Protein,3BP2_HUMAN,SH3BP2,"3BP2_HUMAN,SH3BP2,2CR4,3TWR,9606.ENSP00000422168,ENSG00000087266",,9606
Q8TC94,Protein,ACTL9_HUMAN,ACTL9,"ACTL9_HUMAN,ACTL9,9606.ENSP00000316674,ENSG00000181786",,9606
A7E2S9-2,Protein,A30BL_HUMAN,ANKRD30BL,"A30BL_HUMAN,ANKRD30BL,9606.ENSP00000386398,ENSG00000163046",,9606
A5X5Y0-4,Protein,5HT3E_HUMAN,HTR3E,"5HT3E_HUMAN,HTR3E,9606.ENSP00000406050,CHEMBL4296087,ENSG00000186038",,9606
O75078,Protein,ADA11_HUMAN,ADAM11,"ADA11_HUMAN,ADAM11,9606.ENSP00000200557,ENSG00000073670",,9606
Q00005,Protein,2ABB_HUMAN,PPP2R2B,"2ABB_HUMAN,PPP2R2B,9606.ENSP00000377936,ENSG00000156475",,9606
Q9NUQ8,Protein,ABCF3_HUMAN,ABCF3,"ABCF3_HUMAN,ABCF3,9606.ENSP00000411471,ENSG00000161204",,9606
P68032,Protein,ACTC_HUMAN,ACTC1,"ACTC_HUMAN,ACTC1,9606.ENSP00000290378,ENSG00000159251",,9606
P07108-3,Protein,ACBP_HUMAN,DBI,"ACBP_HUMAN,DBI,2CB8,2FJ9,9606.ENSP00000439012,ENSG00000155368",,9606
P37023,Protein,ACVL1_HUMAN,ACVRL1,"ACVL1_HUMAN,ACVRL1,2LCR,3MY0,4FAO,6SF1,6SF2,6SF3,9606.ENSP00000373574,CHEMBL5311,ENSG00000139567",,9606
P08908,Protein,5HT1A_HUMAN,HTR1A,"5HT1A_HUMAN,HTR1A,9606.ENSP00000316244,CHEMBL214,ENSG00000178394",,9606
Q9UG63,Protein,ABCF2_HUMAN,ABCF2,"ABCF2_HUMAN,ABCF2,9606.ENSP00000222388,ENSG00000285292,ENSG00000033050",,9606
Q8NF67,Protein,A2012_HUMAN,ANKRD20A12P,"A2012_HUMAN,ANKRD20A12P",,9606
P32297-2,Protein,ACHA3_HUMAN,CHRNA3,"ACHA3_HUMAN,CHRNA3,4ZK4,5SYO,5TVC,6PV7,6PV8,9606.ENSP00000315602,CHEMBL3068,ENSG00000080644",,9606
O95336,Protein,6PGL_HUMAN,PGLS,"6PGL_HUMAN,PGLS,9606.ENSP00000252603,ENSG00000130313",,9606
P05067-5,Protein,A4_HUMAN,APP,"A4_HUMAN,APP,1AAP,1AMB,1AMC,1AML,1BA4,1BA6,1BJB,1BJC,1BRC,1CA0,1HZ3,1IYT,1MWP,1OWT,1QCM,1QWP,1QXC,1QYT,1TAW,1TKN,1UO7,1UO8,1UOA,1UOI,1X11,1Z0Q,1ZE7,1ZE9,1ZJD,2BEG,2BOM,2BP4,2FJZ,2FK1,2FK2,2FK3,2FKL,2FMA,2G47,2IPU,2LFM,2LLM,2LMN,2LMO,2LMP,2LMQ,2LNQ,2LOH,2LP1,2LZ3,2LZ4,2M4J,2M9R,2M9S,2MGT,2MJ1,2MPZ,2MVX,2MXU,2NAO,2OTK,2R0W,2WK3,2Y29,2Y2A,2Y3J,2Y3K,2Y3L,3AYU,3BAE,3BKJ,3DXC,3DXD,3DXE,3GCI,3IFL,3IFN,3IFO,3IFP,3JQ5,3JQL,3JTI,3KTM,3L33,3L81,3MOQ,3MXC,3MXY,3NYJ,3NYL,3OVJ,3OW9,3PZZ,3Q2X,3SV1,3U0T,3UMH,3UMI,3UMK,4HIX,4JFN,4M1C,4MDR,4MVI,4MVK,4MVL,4NGE,4OJF,4ONF,4ONG,4PQD,4PWQ,4XXD,5AEF,5AM8,5AMB,5BUO,5C67,5CSZ,5HOW,5HOX,5HOY,5KK3,5LFY,5LV0,5MY4,5MYO,5MYX,5ONP,5ONQ,5OQV,5TXD,5VOS,5VZY,5W3P,6CO3,6GFI,6ITU,6IYC,6NB9,6O4J,6OC9,6OIZ,6RHY,6SHS,6TI5,6TI6,6TI7,6WXM,9606.ENSP00000284981,CHEMBL2487,ENSG00000142192",,9606
Q8IZP0-2,Protein,ABI1_HUMAN,ABI1,"ABI1_HUMAN,ABI1,9606.ENSP00000365312,ENSG00000136754",,9606
P49902,Protein,5NTC_HUMAN,NT5C2,"5NTC_HUMAN,NT5C2,2J2C,2JC9,2JCM,2XCV,2XCW,2XCX,2XJB,2XJC,2XJD,2XJE,2XJF,4H4B,5CQZ,5CR7,5K7Y,5L4Z,5L50,5OPK,5OPL,5OPM,5OPN,5OPO,5OPP,6DD3,6DDB,6DDC,6DDH,6DDK,6DDL,6DDO,6DDQ,6DDX,6DDY,6DDZ,6DE0,6DE1,6DE2,6DE3,6FIR,6FIS,6FIU,6FIW,6FXH,9606.ENSP00000339479,CHEMBL3708197,ENSG00000076685",,9606
O96019,Protein,ACL6A_HUMAN,ACTL6A,"ACL6A_HUMAN,ACTL6A,6LTJ,9606.ENSP00000397552,ENSG00000136518",,9606
Q9P0K1-2,Protein,ADA22_HUMAN,ADAM22,"ADA22_HUMAN,ADAM22,3G5C,5Y2Z,5Y31,9606.ENSP00000265727,ENSG00000008277",,9606
Q676U5-5,Protein,A16L1_HUMAN,ATG16L1,"A16L1_HUMAN,ATG16L1,4GDK,4GDL,4NAW,4TQ0,5D7G,5NPV,5NPW,5NUV,5ZYX,9606.ENSP00000375872,ENSG00000085978,ENSG00000281089",,9606
Q03154-2,Protein,ACY1_HUMAN,ACY1,"ACY1_HUMAN,ACY1,1Q7L,9606.ENSP00000384296,ENSG00000243989",,9606
Q13085-4,Protein,ACACA_HUMAN,ACACA,"ACACA_HUMAN,ACACA,2YL2,3COJ,4ASI,6G2D,6G2H,6G2I,9606.ENSP00000483300,CHEMBL3351,ENSG00000275176,ENSG00000278540",,9606
